ndc,wac,pkg_size,pkg_size_mult,generic_indicator
61570007401,374.82,100.0,1.0,N
71740033911,1152.11,100.0,1.0,N
60687065801,67.05,100.0,1.0,Y
70710160901,50.96,100.0,1.0,Y
24208038555,16.78,3.5,1.0,N
24208038556,25.85,3.5,2.0,N
00220905409,7.43,0.0,1.0,N
08470184001,6.32,30.0,1.0,N
49884000910,1048.88,1000.0,1.0,Y
16714007402,25.03,30.0,1.0,Y
31722070210,69.54,1000.0,1.0,Y
00603506228,733.14,500.0,1.0,Y
70710135906,655.12,20.0,10.0,Y
45802040049,60.0,30.0,1.0,Y
00093729001,387.75,100.0,1.0,Y
69452031132,159.5,1000.0,1.0,Y
00603506221,154.35,100.0,1.0,Y
64980059601,20.0,100.0,1.0,Y
65862076590,7.5,90.0,1.0,Y
00378110101,53.73,100.0,1.0,Y
00904630261,8.26,100.0,1.0,Y
24208063562,83.9,10.0,1.0,Y
62332062725,135.0,2.0,25.0,Y
70756042611,32.34,100.0,1.0,Y
49884000901,104.89,100.0,1.0,Y
70700017022,30.06,5.0,1.0,Y
00904629261,31.8,100.0,1.0,Y
69452031120,15.95,100.0,1.0,Y
68462088260,800.0,60.0,1.0,Y
29300014005,162.48,500.0,1.0,Y
71104080601,2.68,1.0,1.0,N
75907016911,1421.06,0.0,0.0,Y
60687053821,75.0,30.0,1.0,Y
16729017501,30.0,100.0,1.0,Y
45802040046,90.0,60.0,1.0,Y
76385013201,118.75,100.0,1.0,Y
29300014001,28.94,100.0,1.0,Y
63629240301,45.0,100.0,1.0,Y
69238199207,300.0,1000.0,1.0,Y
70677106501,4.61,355.0,1.0,N
31722072890,30.95,90.0,1.0,Y
64980033004,40.0,118.28,1.0,Y
68382018401,43.52,100.0,1.0,Y
26974041017,135.69,30.0,96.0,N
69238199201,30.0,100.0,1.0,Y
70074067416,178.56,1000.0,1.0,N
00603533828,87.3,500.0,1.0,Y
70074067418,191.28,237.0,24.0,N
70074067412,146.32,237.0,24.0,N
70074067414,136.32,237.0,24.0,N
00031875812,7.07,118.0,1.0,N
70074067410,146.32,237.0,24.0,N
00573245214,9.96,14.0,1.0,N
00641092825,46.2,1.0,25.0,Y
70010013303,10.0,30.0,1.0,Y
45802039000,70.0,30.0,1.0,Y
00121202495,538.78,10.0,10.0,Y
45802039001,140.01,60.0,1.0,Y
00781148901,85.86,100.0,1.0,Y
45802039002,233.34,100.0,1.0,Y
69911086702,5.04,1.0,1.0,N
00603533832,173.07,1000.0,1.0,Y
00603533831,33.12,48.0,1.0,Y
37000029417,372.36,42.0,1.0,N
00904617261,89.55,100.0,1.0,Y
29300028613,8.0,30.0,1.0,Y
00121094250,154.25,5.0,50.0,Y
00781325089,1500.0,1.0,12.0,Y
70074067420,248.16,1000.0,1.0,N
10135072962,0.8,120.0,1.0,Y
62332074731,41.96,100.0,1.0,Y
72854013716,12.18,16.0,1.0,N
00187099395,150.0,30.0,1.0,N
63629866301,42.1,60.0,1.0,Y
31722070290,12.81,90.0,1.0,Y
65162076911,252.5,1000.0,1.0,Y
63629239301,33.03,45.0,1.0,Y
83634010530,50.0,1.0,10.0,Y
50268026815,12.99,50.0,1.0,Y
65162076910,25.25,100.0,1.0,Y
75907004901,515.32,100.0,1.0,Y
33342011707,51.0,30.0,1.0,Y
00254302102,10898.71,60.0,1.0,Y
70436015541,8.75,118.0,1.0,Y
70436015542,35.0,473.0,1.0,Y
60687077821,64.24,30.0,1.0,Y
00143913925,146.25,1.0,25.0,Y
00378459677,67.45,90.0,1.0,Y
10702016901,44.5,100.0,1.0,Y
00832051200,45.68,100.0,1.0,Y
11523432701,6.92,133.0,1.0,N
70010013310,283.33,1000.0,1.0,Y
70074067407,146.32,237.0,1.0,N
00832051201,91.36,100.0,1.0,Y
70074067402,45.84,237.0,24.0,N
70074067404,47.04,237.0,24.0,N
00054252625,13.4,100.0,1.0,Y
42291000430,238.83,30.0,1.0,Y
68084029121,86.51,30.0,1.0,Y
45802015065,195.0,30.0,1.0,Y
60505327603,37.71,30.0,1.0,Y
26974041052,135.69,30.0,96.0,N
70010013309,30.0,90.0,1.0,Y
26974041050,150.01,887.0,6.0,N
00299392357,3.6,0.0,1.0,N
63739054833,86.93,30.0,1.0,Y
16714019401,10.81,100.0,1.0,Y
68382092386,71.7,6.0,1.0,Y
00185002201,93.55,100.0,1.0,Y
00904617250,460.0,2000.0,1.0,Y
73796800147,21.0,0.0,1.0,N
60687063201,60.0,100.0,1.0,Y
72888010601,4.94,100.0,1.0,Y
72888010600,47.78,1000.0,1.0,Y
43598028130,98.65,30.0,1.0,Y
72888010605,24.63,500.0,1.0,Y
60505327600,262.27,100.0,1.0,Y
00573015030,6.87,50.0,1.0,N
55328090103,7.42,88.0,1.0,N
63323031461,212.5,1.0,1.0,Y
08137004768,76.08,10.0,1.0,N
57664068988,57.15,100.0,1.0,Y
63323031468,212.5,1.0,1.0,Y
69452033611,8.8,20.0,1.0,Y
49884022203,39.18,50.0,1.0,Y
70069040301,249.9,7.5,1.0,Y
00378459777,112.62,90.0,1.0,Y
49884022205,364.74,500.0,1.0,Y
53885004601,23.0,1.0,1.0,N
49884022201,76.72,100.0,1.0,Y
70010001401,229.59,100.0,1.0,Y
49483060350,32.0,500.0,1.0,Y
33342057157,825.62,180.0,1.0,Y
65162003310,25.0,100.0,1.0,Y
00573015040,10.14,100.0,1.0,N
64015422996,157.72,0.0,1.0,N
68180072009,4.0,90.0,1.0,Y
62332074531,41.96,100.0,1.0,Y
64015422998,117.76,0.0,1.0,N
24658079501,42.27,100.0,1.0,Y
00573245142,25.27,42.0,1.0,N
66993018802,99.0,100.0,1.0,Y
23155086805,31.25,500.0,1.0,Y
23155086801,7.1,100.0,1.0,Y
71288043281,27.7,0.3,10.0,Y
60505614604,50.45,1.0,10.0,Y
60687090801,90.0,100.0,1.0,Y
72888009634,54.99,1.0,1.0,Y
85412049064,86.95,0.0,1.0,Y
45334032702,6.07,57.0,1.0,N
60687038465,62.5,50.0,1.0,Y
68180059001,34.4,100.0,1.0,Y
68180059002,163.1,500.0,1.0,Y
63629120601,13.31,100.0,1.0,Y
64380018001,38.58,50.0,1.0,Y
68180059009,30.96,90.0,1.0,Y
70010013403,10.0,30.0,1.0,Y
24658079510,418.5,1000.0,1.0,Y
71335246402,18.77,100.0,1.0,Y
00904681806,29.92,50.0,1.0,Y
71335246401,189.16,1000.0,1.0,Y
68180059010,30.96,90.0,1.0,Y
68084081825,411.76,30.0,1.0,Y
00009004401,321.82,100.0,1.0,N
25021026150,145.0,1.0,1.0,Y
50742017701,10.5,100.0,1.0,Y
71288080204,75.0,2.0,25.0,Y
00641604325,43.75,2.0,25.0,Y
42858070703,23.0,30.0,1.0,Y
67157010150,270.6,50.0,1.0,N
72205001190,6.0,90.0,1.0,Y
25021041784,226.9,250.0,1.0,Y
00573015020,3.69,24.0,1.0,N
50268085115,8.39,50.0,1.0,Y
55111052230,53.1,30.0,1.0,Y
70074080240,42.16,1000.0,1.0,N
57664005372,36.1,100.0,1.0,Y
57664005374,171.0,500.0,1.0,Y
67157010151,6682.5,50.0,25.0,N
39328000450,13.25,50.0,1.0,Y
50474070062,5999.43,1.0,1.0,N
55150017705,30.0,5.0,10.0,Y
49502041702,995.0,2.0,1.0,N
72888009619,428.36,1.0,8.0,Y
25021077702,30.0,2.0,25.0,Y
00002840001,4289.89,2.24,1.0,N
00074611413,196.01,100.0,1.0,N
51672412501,160.0,100.0,1.0,Y
85412001062,216.46,0.0,1.0,Y
62135046320,150.0,20.0,1.0,Y
72789048095,46.46,1000.0,1.0,Y
13668060601,245.0,100.0,1.0,Y
71205087567,64.13,270.0,1.0,Y
72603034501,50.0,1.0,1.0,Y
80681004500,4.19,60.0,1.0,Y
60687075232,239.5,20.0,1.0,Y
00338964712,1800.0,100.0,12.0,Y
42023024301,29.0,10.0,1.0,Y
42571038273,135.6,60.0,1.0,Y
00480926208,5972.45,1.0,1.0,Y
60505626605,219.38,1.0,25.0,Y
65862052401,16.75,100.0,1.0,Y
72241001522,8.35,30.0,1.0,Y
52817018010,4.25,100.0,1.0,Y
70954008510,30.9,100.0,1.0,Y
71205087572,28.5,120.0,1.0,Y
44567023525,112.5,1.0,25.0,Y
75289401084,49.21,0.0,1.0,N
72162199205,62.82,500.0,1.0,Y
55150029710,525.0,100.0,10.0,Y
68382079205,145.0,500.0,1.0,Y
00069019502,390.8,0.2,10.0,N
08290515005,1437.5,0.0,1.0,N
84386003390,34.52,90.0,1.0,Y
62332011130,161.47,30.0,1.0,Y
71205087578,42.75,180.0,1.0,Y
00019249053,840.0,0.0,1.0,N
65862052405,43.75,500.0,1.0,Y
63629844801,54.0,100.0,1.0,Y
51672424501,22.0,100.0,1.0,Y
70677106401,4.68,355.0,1.0,N
51672424503,220.0,1000.0,1.0,Y
13668033001,6.65,100.0,1.0,Y
52817018000,30.95,1000.0,1.0,Y
08881455402,2.47,0.0,1.0,N
68382079201,30.0,100.0,1.0,Y
13668033005,30.4,500.0,1.0,Y
84386003399,383.56,1000.0,1.0,Y
14789033015,285.0,100.0,10.0,Y
16571078450,59.8,500.0,1.0,Y
55150030724,350.0,100.0,24.0,Y
00456224030,526.39,30.0,1.0,N
57664068918,475.02,1000.0,1.0,Y
62332050725,104.46,2.5,1.0,Y
10356001052,9.16,0.0,1.0,N
49884012891,400.0,28.0,1.0,Y
71205087590,21.24,90.0,1.0,Y
29300041401,98.0,100.0,1.0,Y
13668060630,118.0,30.0,1.0,Y
62135058330,75.0,30.0,1.0,Y
70074055254,41.12,400.0,1.0,N
00641618910,400.0,10.0,10.0,Y
00378459710,1251.33,1000.0,1.0,Y
65649023141,2069.39,100.0,1.0,N
60687087201,59.0,100.0,1.0,Y
85412001055,410.44,0.0,1.0,Y
72162246103,4.87,30.0,1.0,Y
70677118401,4.99,118.0,1.0,N
70756042411,17.25,100.0,1.0,Y
00527132601,125.0,100.0,1.0,Y
68682019301,78.8,100.0,1.0,Y
00904693806,90.31,50.0,1.0,Y
72162246109,10.9,90.0,1.0,Y
60758088005,77.44,5.0,1.0,Y
00093614882,429.68,91.0,2.0,Y
62135085912,600.0,120.0,1.0,Y
76329146901,330.0,2.0,10.0,Y
47335093074,235.71,5.0,1.0,Y
47335093072,660.0,15.0,1.0,Y
68382018205,43.62,500.0,1.0,Y
60758088010,154.87,10.0,1.0,Y
70954008520,154.5,500.0,1.0,Y
68382018201,8.95,100.0,1.0,Y
00093901865,32.99,30.0,1.0,Y
72162246100,121.91,1000.0,1.0,Y
62332049730,20.0,30.0,1.0,Y
13668008090,9.0,90.0,1.0,Y
42291085401,6.56,100.0,1.0,Y
69102010501,18.0,120.0,1.0,N
00067791806,6.42,6.0,1.0,N
60687038401,108.13,100.0,1.0,Y
00703024101,8.09,1.0,1.0,Y
45963070996,238.5,1000.0,1.0,Y
00395206311,5.12,30.0,1.0,Y
00904681861,86.62,100.0,1.0,Y
52246057004,235.04,120.0,1.0,N
23155084210,45.0,1000.0,1.0,Y
62332050705,208.84,5.0,1.0,Y
72205013111,1200.0,10.0,1.0,Y
00409218801,497.84,20.0,1.0,Y
67877047560,178.23,60.0,1.0,Y
54288013501,30.0,100.0,1.0,Y
71205087530,7.13,30.0,1.0,Y
63629117001,4.56,100.0,1.0,Y
00143972301,162.5,10.0,1.0,Y
00904666245,125.0,80.0,1.0,Y
41388020391,48.24,9.1,1.0,N
72888020012,44.0,120.0,1.0,Y
16571066450,90.0,500.0,1.0,Y
00074659490,149.06,90.0,1.0,N
16729044915,6.63,90.0,1.0,Y
62332001771,242.0,500.0,1.0,Y
70752013114,70.0,500.0,1.0,Y
16729044917,74.11,1000.0,1.0,Y
63323018410,63.92,10.0,1.0,Y
00069130810,1103.0,1.0,10.0,N
68682010910,185.15,100.0,1.0,Y
68094003758,93.8,5.0,50.0,Y
43598043701,38.79,100.0,1.0,Y
62135071341,275.0,120.0,1.0,Y
54766077245,509.08,45.0,1.0,N
68462015310,90.83,1000.0,1.0,Y
51672400501,40.81,100.0,1.0,Y
13668035630,23.69,30.0,1.0,Y
78206013501,154.32,4.0,1.0,N
51672400502,204.05,500.0,1.0,Y
57664066383,247.74,30.0,1.0,Y
00078050215,686.0,30.0,1.0,N
51672400503,408.13,1000.0,1.0,Y
89130202001,1115.0,3.0,1.0,N
50268075715,20.49,50.0,1.0,Y
62135073990,405.0,90.0,1.0,Y
71205087555,118.66,500.0,1.0,Y
69367033530,33.46,30.0,1.0,Y
50228034090,22.08,90.0,1.0,Y
23155084201,6.0,100.0,1.0,Y
42858080101,46.66,100.0,1.0,Y
72888046602,661.5,237.0,1.0,Y
55111076260,1405.58,60.0,1.0,Y
65145016401,175.0,15.0,1.0,Y
71205087560,14.25,60.0,1.0,Y
70594012302,60.0,1.0,10.0,Y
16571078406,10.42,60.0,1.0,Y
68462030929,47.25,28.0,3.0,Y
68682010930,543.95,300.0,1.0,Y
23155084205,25.0,500.0,1.0,Y
72162138202,4.86,28.0,1.0,Y
16729030301,54.38,100.0,1.0,Y
72162138204,4.86,20.0,1.0,Y
54766077260,680.26,60.0,1.0,N
33342033154,25.52,454.0,1.0,Y
00527239532,67.0,30.0,1.0,Y
45802005505,33.49,454.0,1.0,Y
24979021104,79.5,60.0,1.0,Y
00378087299,178.45,4.0,1.0,Y
63323043400,192.0,100.0,20.0,Y
13811053990,39.95,90.0,1.0,Y
23155074841,977.0,1.0,10.0,Y
52187054802,442.13,57.0,1.0,Y
82667030001,544.0,1.0,1.0,N
00574029201,22.25,100.0,1.0,Y
16571066401,18.0,100.0,1.0,Y
00904678261,75.69,100.0,1.0,Y
53489032901,47.77,100.0,1.0,Y
52083054090,25.0,90.0,1.0,N
70756066460,28.0,4.0,60.0,Y
63736003751,46.68,28.0,1.0,N
53489032907,14.34,30.0,1.0,Y
69238165706,120.0,10.0,1.0,Y
08884433500,197.52,150.0,1.0,Y
70069027305,90.95,2.0,5.0,Y
68180086673,23.0,28.0,3.0,Y
83257002611,399.99,26.0,1.0,N
27241011904,37.24,100.0,1.0,Y
68462015360,5.45,60.0,1.0,Y
16714081303,169.88,500.0,1.0,Y
16714081301,26.65,30.0,1.0,Y
16714081302,28.67,90.0,1.0,Y
13668008030,4.0,30.0,1.0,Y
27808015803,83.33,500.0,1.0,Y
00002418230,2767.39,30.0,1.0,N
27808015801,5.0,30.0,1.0,Y
62332001731,50.94,100.0,1.0,Y
00069032502,6576.49,1.0,1.0,N
00228202910,4.9,100.0,1.0,Y
00069032501,3288.25,1.0,1.0,N
00574030216,17.7,473.0,1.0,Y
50228034030,7.36,30.0,1.0,Y
50268073124,59.47,5.0,24.0,Y
00527239519,3.5,3.0,1.0,Y
00074659419,1656.12,1000.0,1.0,N
16110003512,1298.55,120.0,1.0,N
71205087500,23.66,100.0,1.0,Y
33342057109,275.21,60.0,1.0,Y
14789070002,180.0,2.0,10.0,Y
71399742005,3.29,50.0,1.0,Y
00781582701,398.9,100.0,1.0,Y
72888022601,26.33,100.0,1.0,Y
00002431208,740.88,8.0,1.0,N
71399048806,58.2,170.3,1.0,Y
23155086810,51.99,1000.0,1.0,Y
00093083201,3.0,100.0,1.0,Y
65702028810,12.99,102.0,1.0,N
00093083205,15.0,500.0,1.0,Y
71205087511,237.34,1000.0,1.0,Y
53746055548,550.2,48.0,1.0,Y
72888007001,17.6,100.0,1.0,Y
89411035116,23.0,473.0,1.0,N
33342045111,30.83,100.0,1.0,Y
65219032302,63.75,2.0,25.0,Y
16714068301,3.1,30.0,1.0,Y
00135053202,45.69,100.0,1.0,N
16714068303,88.62,1000.0,1.0,Y
72789024001,8.0,100.0,1.0,Y
16714068302,10.35,90.0,1.0,Y
16729042333,69.3,15.0,1.0,Y
31722072930,7.0,30.0,1.0,Y
52709150103,357.43,30.0,1.0,N
76045010810,72.0,1.0,24.0,Y
70121124001,370.0,1.0,1.0,Y
11845184757,12.75,0.0,1.0,N
71399048706,64.0,473.0,1.0,Y
73289006402,1294.0,60.0,1.0,N
69292020850,140.0,500.0,1.0,Y
00005449860,8.26,60.0,1.0,N
63629878201,3.64,15.0,1.0,Y
45802005536,10.27,80.0,1.0,Y
64850055401,495.5,100.0,1.0,Y
17191016004,84.0,100.0,1.0,N
45802005535,4.51,15.0,1.0,Y
62135083284,90.0,3.0,30.0,Y
62559014901,300.0,100.0,1.0,Y
50742052005,732.5,5.0,1.0,Y
00527252437,125.68,100.0,1.0,Y
00904713161,788.34,100.0,1.0,Y
55513014410,1658.0,1.0,10.0,N
59651010569,71.7,6.0,1.0,Y
00299392410,11.7,296.0,1.0,N
69536019520,6.89,0.0,1.0,N
00264780610,130.55,500.0,24.0,Y
42806035801,119.32,100.0,1.0,Y
00603533921,20.7,100.0,1.0,Y
00501320433,25.92,14.0,1.0,N
00603533928,102.6,500.0,1.0,Y
08884433605,229.25,50.0,1.0,Y
62135097890,609.3,90.0,1.0,Y
72162138304,6.0,20.0,1.0,Y
59651046528,2500.0,28.0,1.0,Y
72162138307,48.98,454.0,1.0,Y
42806008205,32.43,500.0,1.0,Y
10631013431,1201.11,30.0,1.0,N
50228046001,16.0,100.0,1.0,Y
52187054702,442.13,57.0,1.0,Y
24979072706,10.0,30.0,1.0,Y
16714056301,198.96,100.0,1.0,Y
24979072702,166.0,500.0,1.0,Y
55150027199,250.0,5.0,1.0,Y
59651009530,30.0,30.0,1.0,Y
00603533932,198.99,1000.0,1.0,Y
00093803505,100.66,500.0,1.0,Y
72789048001,8.6,100.0,1.0,Y
43547060810,200.0,100.0,1.0,Y
27241023901,2094.55,100.0,1.0,Y
00093803501,21.2,100.0,1.0,Y
50228034010,245.33,1000.0,1.0,Y
70610015560,56.88,0.0,1.0,N
70121100005,125.35,1.0,25.0,Y
57599082000,70.0,1.0,1.0,N
51660093930,2.07,30.0,1.0,Y
44206043605,581.8,50.0,1.0,N
00603506321,207.99,100.0,1.0,Y
57237004705,60.4,500.0,1.0,Y
62135095290,360.0,90.0,1.0,Y
57237004701,12.4,100.0,1.0,Y
43063039530,3.15,30.0,1.0,Y
00264319311,472.32,1.0,24.0,Y
58657052516,11.87,473.0,1.0,Y
42806035830,40.43,30.0,1.0,Y
00555077502,86.59,100.0,1.0,Y
00093227434,28.21,20.0,1.0,Y
72162141902,136.26,24.0,1.0,Y
00517232510,315.3,2.5,10.0,N
16571017409,75.0,90.0,1.0,Y
67457060299,115.0,1.0,25.0,Y
59651022501,90.0,100.0,1.0,Y
64980057101,594.0,100.0,1.0,Y
13107001401,43.38,100.0,1.0,Y
60687041901,428.69,100.0,1.0,Y
00009090218,106.59,6.0,25.0,N
31722072990,18.9,90.0,1.0,Y
65145016301,117.0,10.0,1.0,Y
00573176920,3.65,20.0,1.0,N
68968051408,260.35,8.0,1.0,N
08380015603,24.5,5.0,1.0,N
16571017403,25.0,30.0,1.0,Y
16729029415,125.95,90.0,1.0,Y
75907002201,26.15,100.0,1.0,Y
00904727770,217.76,5.0,100.0,Y
72305011290,17.41,90.0,1.0,N
27241008309,141.13,90.0,1.0,Y
16729029410,41.99,30.0,1.0,Y
27241008303,47.04,30.0,1.0,Y
23155084110,28.0,1000.0,1.0,Y
00904737104,71.5,30.0,1.0,Y
11701003816,6.21,85.0,1.0,N
63323018505,84.0,5.0,25.0,Y
63629891201,17.0,90.0,1.0,Y
72162141907,120.96,10.0,1.0,Y
31722008430,25.0,30.0,1.0,Y
72162141904,51.84,4.0,1.0,Y
00406831562,91.33,100.0,1.0,Y
00904005300,1.14,118.0,1.0,Y
72611074010,9.8,5.0,10.0,Y
16714044302,457.56,1000.0,1.0,Y
16714044301,49.57,100.0,1.0,Y
49502038102,6576.49,2.0,1.0,N
00409713909,66.36,1000.0,12.0,Y
43066003125,102.18,2.0,25.0,Y
71399012801,5.48,30.0,1.0,Y
50474059766,1214.4,60.0,1.0,N
33342021207,295.0,30.0,1.0,Y
50268036115,14.21,50.0,1.0,Y
82260004505,292.44,5.0,1.0,Y
00904739753,1313.76,90.0,3.0,Y
86227641005,11.6,0.0,1.0,N
58657052504,4.99,120.0,1.0,Y
82619012301,3.2,90.0,1.0,Y
63323018510,125.0,10.0,25.0,Y
00904752713,8.99,130.0,1.0,Y
55111054805,491.61,500.0,1.0,Y
60687065901,58.0,100.0,1.0,Y
65162027250,100.0,500.0,1.0,Y
52817080030,30.0,30.0,1.0,Y
42858033801,801.87,100.0,1.0,N
71288018350,1422.05,1.0,1.0,Y
72305011230,5.57,30.0,1.0,N
00143117210,1085.12,1000.0,1.0,Y
17191065001,36.6,100.0,1.0,N
55933000020,6.93,40.0,1.0,N
61755002102,521.57,1.0,2.0,N
29300041501,4.45,100.0,1.0,Y
63304007605,108.49,500.0,1.0,Y
65862076490,7.5,90.0,1.0,Y
63304007601,21.7,100.0,1.0,Y
11534016003,95.0,1000.0,1.0,Y
00832051301,151.0,100.0,1.0,Y
00832051300,75.5,100.0,1.0,Y
41167432005,12.09,10.0,1.0,N
11523432801,372.6,10.0,1.0,N
11534016001,9.0,100.0,1.0,Y
65219081202,80.75,2.0,25.0,Y
75907004830,92.32,30.0,1.0,Y
82584060930,265.84,30.0,1.0,N
85412003691,293.37,0.0,1.0,Y
69452031020,35.18,100.0,1.0,Y
41167432007,17.33,15.0,1.0,N
63629868801,23.4,15.0,1.0,Y
76385013101,95.0,100.0,1.0,Y
16729017401,22.0,100.0,1.0,Y
71104080501,2.68,1.0,1.0,N
51862037612,1779.59,120.0,1.0,N
68382018305,525.0,500.0,1.0,Y
10019012001,304.0,10.0,25.0,Y
63739054973,224.1,10.0,40.0,Y
64980033104,40.0,118.28,1.0,Y
16714019301,55.0,100.0,1.0,Y
70121161005,1850.0,5.0,25.0,Y
60505014601,288.84,500.0,1.0,Y
63323092430,110.25,30.0,25.0,Y
00395040796,5.94,177.0,1.0,Y
50742066604,75.0,120.0,1.0,Y
00536125494,4.38,15.0,1.0,Y
60505014600,17.33,30.0,1.0,Y
00904740704,190.17,30.0,1.0,Y
00904740706,323.24,50.0,1.0,Y
23155001801,170.0,100.0,1.0,Y
64980060706,15.0,60.0,1.0,Y
43063039595,42.78,1000.0,1.0,Y
72162128901,142.5,100.0,1.0,Y
49884024801,115.75,100.0,1.0,Y
68180023007,21.95,60.0,1.0,Y
55150042710,110.0,25.0,10.0,Y
00781506101,43.6,100.0,1.0,Y
08222051257,20.25,100.0,1.0,N
51660093901,13.3,100.0,1.0,Y
50742066616,295.0,480.0,1.0,Y
83017055003,63.67,100.0,1.0,N
00143117201,108.52,100.0,1.0,Y
51754010304,655.0,10.0,25.0,Y
00904715761,595.0,100.0,1.0,Y
24208073006,35.09,15.0,1.0,Y
78112069480,23.04,20.0,1.0,N
01035610110,89.28,0.0,1.0,N
01035610113,14.81,0.0,1.0,N
55111042830,72.15,30.0,1.0,Y
61570007301,268.7,100.0,1.0,N
00781712254,74.26,4.0,1.0,Y
63304007610,216.97,1000.0,1.0,Y
63323092410,44.5,10.0,25.0,Y
00378518593,30.0,30.0,1.0,Y
23155025831,65.0,20.0,1.0,Y
23155025832,96.0,30.0,1.0,Y
16714022901,235.3,30.0,1.0,Y
63629193601,104.83,100.0,1.0,Y
65162027210,20.0,100.0,1.0,Y
00406831501,67.03,100.0,1.0,Y
70610015530,70.71,0.0,1.0,N
64980059701,30.0,100.0,1.0,Y
00254302202,21797.45,60.0,1.0,Y
70010013410,283.33,1000.0,1.0,Y
62332011090,290.64,90.0,1.0,Y
55933000051,6.93,40.0,1.0,N
60505327503,25.67,30.0,1.0,Y
69238199107,300.0,1000.0,1.0,Y
70121148001,70.0,1.0,1.0,Y
63629240401,60.0,100.0,1.0,Y
70010013409,30.0,90.0,1.0,Y
33342023807,135.0,30.0,1.0,Y
70610015540,66.28,0.0,1.0,N
83634010650,75.0,1.0,10.0,Y
55150040125,90.0,2.0,25.0,Y
82347005504,123.69,30.0,1.0,Y
14789011605,1000.0,1.0,5.0,Y
69238199101,30.0,100.0,1.0,Y
68382092286,71.7,6.0,1.0,Y
08290515057,1542.5,0.0,1.0,N
42023026905,106.25,3.0,5.0,N
08290515056,1236.0,0.0,1.0,N
24201020105,385.0,2.0,5.0,Y
64980021101,21.0,100.0,1.0,Y
60687063301,294.12,100.0,1.0,Y
70121161001,74.0,5.0,1.0,Y
70700019535,126.43,1.25,30.0,Y
55150039101,130.0,1.0,1.0,Y
70610015508,102.0,0.0,1.0,N
43598065011,750.0,1.0,1.0,Y
08290515052,1198.0,0.0,1.0,N
60505327500,178.53,100.0,1.0,Y
70610015512,86.75,0.0,1.0,N
61269040260,45.41,60.0,1.0,N
69911086602,5.04,1.0,1.0,N
67457059210,556.14,0.5,10.0,N
72485011825,46.25,1.0,25.0,Y
47335083683,137.48,30.0,1.0,Y
72162116900,94.68,1000.0,1.0,Y
63739040310,21.25,100.0,1.0,Y
68180037603,40.0,1000.0,1.0,Y
00517090125,375.0,1.0,25.0,Y
08290515064,635.0,0.0,1.0,N
62135048930,150.0,30.0,1.0,Y
70610015516,83.84,0.0,1.0,N
62332074631,41.96,100.0,1.0,Y
08290515063,702.0,0.0,1.0,N
59651058530,150.0,2.0,30.0,Y
51672135608,40.0,118.28,1.0,Y
70610015520,86.61,0.0,1.0,N
63629239401,26.49,30.0,1.0,Y
63629866201,25.3,30.0,1.0,Y
16781038445,62.5,45.0,1.0,N
68180037609,4.0,90.0,1.0,Y
20555001900,3.3,100.0,1.0,Y
00573176980,11.34,80.0,1.0,N
71297024035,600.7,100.0,1.0,N
71297024036,883.12,150.0,1.0,N
60687087776,313.88,30.0,100.0,Y
85304000178,20.27,1.0,1.0,N
00487980130,7.5,2.5,30.0,Y
64015420680,95.34,0.0,1.0,N
63629120701,47.29,500.0,1.0,Y
00573245014,9.96,14.0,1.0,N
68084034701,60.53,100.0,1.0,Y
68180052506,65.0,30.0,1.0,Y
63629866901,266.48,30.0,1.0,Y
66993079097,126.06,60.0,1.0,Y
70069078804,213.0,30.0,4.0,Y
24658079610,693.0,1000.0,1.0,Y
67457052920,40.0,1.0,1.0,Y
71205087011,162.49,1000.0,1.0,Y
00031875612,7.07,118.0,1.0,N
72888022701,26.33,100.0,1.0,Y
64980059901,7.0,100.0,1.0,Y
00002771227,424.32,3.0,2.0,N
49884048711,290.33,30.0,1.0,Y
70756064125,51.5,5.0,25.0,Y
00487980125,6.25,2.5,25.0,Y
63323065120,128.7,20.0,1.0,Y
54295031218,102.17,226.8,1.0,Y
68382080510,45.25,1000.0,1.0,Y
82625880203,1454.67,100.0,1.0,N
00536127803,12.08,15.0,1.0,Y
00573245028,18.31,28.0,1.0,N
82625880201,436.39,30.0,1.0,N
62332011291,26.5,1000.0,1.0,Y
70074067185,45.84,237.0,24.0,N
70677108501,3.59,177.0,1.0,N
10370083109,119.39,90.0,1.0,Y
72485050725,155.0,2.0,25.0,Y
31184512235,5.15,0.0,1.0,N
10370083105,650.01,500.0,1.0,Y
25021031604,80.0,4.0,10.0,Y
64980059910,70.0,1000.0,1.0,Y
69097099505,312.33,90.0,1.0,Y
42291012550,473.4,500.0,1.0,Y
68180064506,143.84,30.0,1.0,Y
65862054990,14.1,90.0,1.0,Y
13668008190,18.0,90.0,1.0,Y
31722070090,7.0,90.0,1.0,Y
55150027601,41.4,10.0,1.0,Y
57599011605,86.46,100.0,1.0,N
69097099502,104.12,30.0,1.0,Y
23155084709,70.8,90.0,1.0,Y
64015420662,99.14,0.0,1.0,N
72888010701,6.82,100.0,1.0,Y
72888010700,58.44,1000.0,1.0,Y
00713022980,7.66,80.0,1.0,Y
67457039925,1076.63,10.0,25.0,Y
72888010705,29.35,500.0,1.0,Y
45802076160,89.97,60.0,1.0,Y
57664022888,19.7,100.0,1.0,Y
64015420666,63.65,0.0,1.0,N
00037200101,1124.62,100.0,1.0,N
